case_id,acitivty,date,body_parts,is_fatal,occupation,topics
201204005, Yarder Operator Injured When Logging Tower Falls Over ,2008-07-07 00:00:00,,False,,
202486148, Employee Electrocuted In Contact With Energized Guy Line ,2008-01-11 00:00:00,knee,False,,
200531945, Employee Killed By Guy In Aerial Lift Bucket ,2007-11-30 00:00:00,,True,,
201391588, Employee Is Electrocuted By Downed Power Line ,2007-09-05 00:00:00,,False,,
202561528, Employee Is Injured When Hair Caught In Rotating Shaft ,2012-06-28 00:00:00,,False,,
202522272, Employee'S Hair Is Caught In Roller And Scalp Is Torn Off ,2012-04-05 00:00:00,head,False,,
200802452, Employee'S Hair Caught On Rotator ,2010-05-13 00:00:00,head,False,,
202089165, Employee Catches Hair In Machine  Tears Away Hair And Scalp ,2009-12-03 00:00:00,"face, head",False,,
201321460, Worker Is Killed After Being Caught In Moving Machinery ,2009-08-28 00:00:00,,True,,
202550570, Employee Is Burned In Face During Arc Flash ,2009-08-18 00:00:00,face,False,,
201044138, Employee'S Hands Are Burned In Electric Arc Flash ,2009-05-05 00:00:00,,False,,
202079612, Employee Is Injured When Hair Are Caught In Machine ,2008-08-22 00:00:00,head,False,,
201021714, Employee Is Scalped When Hair Caught In Rotating Shaft ,2008-06-06 00:00:00,leg,False,,
200032977, Employee Is Caught By Rotating Shaft And Is Killed ,2007-06-04 00:00:00,head,True,,
200002434, Employee Is Killed When Hair Became Entangled In Machine ,2007-04-02 00:00:00,,True,,
202473914, Employee Is Pulled Into Mixing Container And Scalped ,2007-03-13 00:00:00,,False,,
201087285, Employee Sustains Fracture When Hair Is Caught In Lathe ,2005-12-17 00:00:00,head,False,,
200373777, Employee Is Caught In Machine And Killed ,,,True,,
201954229, Employee'S Hair Is Caught In Shaft And Scalped ,2005-06-06 00:00:00,,False,,
201125036, Employee Killed When Caught In Air,2004-08-08 00:00:00,,True,,
201953601, Employees Hair Scalped When Caught In Rotating Drill ,2003-07-29 00:00:00,head,False,,
202086302, Employee'S Hair Caught In Nip Point Of Unguarded Conveyor ,2002-10-31 00:00:00,,False,,
201201829, Employee Injured By Hvac Intake Fan ,2002-10-04 00:00:00,"eyebrow, head",False,,
202479663, Employee'S Hand Is Caught In Machine And Is Injured ,2013-09-20 00:00:00,,False,,
201614872, Laborer Is Injured When Atv Rolls Over ,2011-07-27 00:00:00,,False,,
201044278, Employee Struck By Truck  Receives Serious Injuries ,2009-06-25 00:00:00,,False,,
201562022, Employee Killed When Pinned In Excavation By Loader ,2007-11-01 00:00:00,,True,,
200631646, Employee Killed When Run Over By Rolling Dump Truck ,1988-10-08 00:00:00,"face, head, calf, chest, hip",True,,
202078820, Employee Killed When Run Over By Rolling Truck ,2007-07-27 00:00:00,,True,,
202465043, Employee Injured When Struck By Rolling Forklift ,2007-06-18 00:00:00,face,False,,
200023109, Employee Killed When Pinned Between Forklift And Excavator ,2005-04-07 00:00:00,,True,,
201042199, Two Employees Are Injured From Electric Shock ,2005-03-26 00:00:00,,False,,
14269609, Employee Is Injured When Maintenance Vehicle Rolls Over ,2004-06-25 00:00:00,,False,,
202344230, Employee Killed When Crushed By Rolling Truck ,2003-12-10 00:00:00,,True,,
202347068, Employee Is Killed When Run Over By Rolling Truck ,2002-07-25 00:00:00,,True,,
201856671, Employee Killed When Crushed Between Forklift And A Trailer ,2002-07-10 00:00:00,chest,True,,
201040961, Employee Is Killed When Run Over By Rolling Van ,2002-05-06 00:00:00,,True,,
201095320, Employee Suffers Fractured Ribs When Struck By Trash Truck ,2001-09-17 00:00:00,,False,,
201153863, Employee'S Fingers Crushed In Frame Of Forklift ,2000-07-23 00:00:00,finger,False,,
201153780, Employee Killed When Crushed Between Truck And Trailer ,2000-07-12 00:00:00,,True,,
200980183, Employee Killed When Run Over By Unmanned Truck ,,,True,,
201703568, Employee Fractures Arm When It Is Caught In Conveyor Belt ,2012-10-12 00:00:00,arm,False,,
201694528, Employee Amputates Finger In Punch Press ,2012-03-03 00:00:00,finger,False,,
200381184, Employee'S Fingers Are Amputated By Machine Roller ,2011-08-24 00:00:00,finger,False,,
202553897, Employee'S Finger Amputated By Press Machine ,2011-07-25 00:00:00,finger,False,,
201509825, Employee Is Injured While Operating Pneumatic Press ,2010-07-26 00:00:00,,False,,
202600250, Employee Injures While Using Pliers ,,,False,,
201074820, Employee'S Toe Is Amputated While Loading Machine ,2009-11-13 00:00:00,,False,,
202507240, Employee'S Finger Is Partially Amputated By Machine ,2009-08-07 00:00:00,finger,False,,
200997690, Employee Is Killed While Operating A Lift ,2009-06-21 00:00:00,,True,,
200784437, Employee Is Killed When Caught Between Lift And Beam ,2008-05-19 00:00:00,chest,True,,
202487070, Volunteer'S Finger Is Amputated By Rail Car Hand Lever ,2008-04-26 00:00:00,finger,False,,
202654786, Roofer Is Injured When Staple Gun Punctures Knee ,2013-08-26 00:00:00,knee,False,,
201510963, Employee Using Hand Saw Amputates Finger Tips ,2013-07-16 00:00:00,finger,False,,
202545604, Employee Amputates Thumb When Skilsaw Slips ,2013-04-30 00:00:00,,False,,
201694742, Employee Fractures Finger When Struck By Sledge Hammer ,2013-04-25 00:00:00,finger,False,,
202654364, Employee Fractures Finger In Conveyor Line ,2013-03-06 00:00:00,finger,False,,
200775732, Employee'S Arm Is Amputated By Dock Plate ,2009-07-10 00:00:00,arm,False,,
202467288, Employee Amputates Finger While Using Come,2008-10-02 00:00:00,finger,False,,
201181559, Employee Falls From A Ladder ,2003-01-17 00:00:00,hip,False,,
170619431, Employee Injured When Struck By Object ,2002-11-20 00:00:00,ankle,False,,
200611770, Employee Injured Hand By Take,,,False,,
301275236, Employee Killed After Falling From Maintenance Platform ,1281-10-08 00:00:00,,True,,
200552172, Employee Killed After Crushed Between Cinder Block And Joist ,2002-03-14 00:00:00,head,True,,
170871776, Employee Injured When Hit By Come,2001-10-10 00:00:00,face,True,,
202328720, Employee Sprained Wrist From A Snapped Cable ,,,False,,
200963718, Employee'S Back Injured In Fall When Come,,,False,,
201160876, Amputation Of Ring Finger On Left Hand ,1998-07-20 00:00:00,finger,False,,
201760618, Employee Killed In Fall To Next Level ,,,True,,
201401114, Employee Installing Cable Causes Property Damage ,,,False,,
170086649, Employee Killed When Winch Setup Fails ,,"leg, head",True,,
170563217, Employee Injured When Struck In Head By Hook ,,head,False,,
774489, Employee Killed By Fall Down Elevator Shaft ,,,True,,
14396337, Electric Shock ,,,False,,
170718159, Employee Hospitalized After Being Struck By Log ,1993-01-08 00:00:00,,False,,
201186368, Employee Loses Balance And Falls Down Stairs ,2012-08-02 00:00:00,head,False,,
201129178, Employee Slips On Step Breaking Ankle ,2012-06-19 00:00:00,"heel, ankle",False,,
200375848, Employee Falls Down Stairs  Later Dies ,2011-12-15 00:00:00,head,True,,
170627954, Farm Worker'S Fingers Are Injured By Alternator Belt ,2011-10-20 00:00:00,finger,False,,
200359701, Movie Theater Manager Dies After Fall Down Stairs ,2011-10-15 00:00:00,"face, eyelid, hip",True,,
201186152, Housekeeping Worker Sustains Fracture In Fall Down Stairs ,2011-09-25 00:00:00,"forearm, arm, head",False,,
201273109, Employee Is Killed In Fall From Water Tank ,2011-03-11 00:00:00,,True,,
201076627, Employee'S Leg Is Fractured In Fall From Window Sill ,2010-12-29 00:00:00,leg,False,,
200613305, Worker Is Injured In Fall While Climbing Stairs ,,,False,,
202501615, Equipment Operator Dies After Falling From Vehicle Stairs ,2010-02-15 00:00:00,head,True,,
201127370, Employee Skins Finger During Landscape Project ,2009-10-23 00:00:00,finger,False,,
202586160, Airport Worker Falls From A Elevated Stair Truck ,2009-06-05 00:00:00,,False,,
201924677, Employee Fell From Scaffolding ,,,False,,
202658175, Worker'S Head Is Injured By Falling Bag Of Insulation ,2013-07-29 00:00:00,head,False,,
200626810, Employee Is Killed When Struck By Tractor Trailer ,2013-02-28 00:00:00,,True,,
200013019, Employee Fatally Falls From A Platform To A Lower Level ,2011-12-20 00:00:00,"head, chest",True,,
200515450, Employee Is Killed When Struck By Falling Weight ,2011-09-27 00:00:00,head,True,,
201495421, Logger Is Struck And Killed By Tree Being Felled ,2011-09-23 00:00:00,head,True,,
200542140, Employee Is Killed When Struck On Head By Scaffold Plank ,2011-07-19 00:00:00,head,True,,
202542890, Employee Is Injured When Hit On Head By Winch Chain ,2011-06-14 00:00:00,head,True,,
202005583, Employee Falls From Pole  Later Dies ,2011-05-25 00:00:00,"arm, head",True,,
200123222, Employee Is Killed When Clothes Are Caught In Conveyor ,2011-02-08 00:00:00,,True,,
201354149, Employee Is Killed When Struck By Vehicle ,2011-02-04 00:00:00,,True,,
101365492, Employee Is Killed When Struck By Falling Tree ,2011-01-15 00:00:00,"gum, head",True,,
202492138, Employee Injures Neck When Head Strikes Beam ,2011-01-14 00:00:00,head,False,,
202510020, Employee Fractures Leg In Tomato Harvester ,2013-08-31 00:00:00,leg,False,,
202657920, Employee Amputates Finger While Holding Ladder ,2013-07-05 00:00:00,"arm, finger",False,,
202654604, Employee Collapses From Heat Exhaustioin ,2013-07-02 00:00:00,,False,,
201498078, Employee Is Struck By Trailer Of Tractor And Is Injured ,2013-05-24 00:00:00,leg,False,,
201079357, Employee Lacerates And Fractures Leg In Fall From Tractor ,2013-02-22 00:00:00,"heel, leg, head",False,,
202523510, Employee Injures Hip When Struck By Harvester Bin ,2012-10-31 00:00:00,hip,False,,
202523148, Employee'S Foot Pinned By Trailer  Later Amputated ,2012-10-17 00:00:00,"leg, ankle",False,,
202493292, Agriculture Worker Run Over  Killed By Nut Bankout Wagon ,2012-10-02 00:00:00,,True,,
202457966, Employee Loses Finger In Harvester Accident ,2012-09-18 00:00:00,finger,False,,
315077933, Employee'S Leg Is Amputated When Ran Over By Tractor Tire ,2012-09-20 00:00:00,"leg, knee",False,,
202523098, Employee Amputates Finger When Caught By Sprocket ,2012-09-12 00:00:00,finger,False,,
201497054, Employee'S Leg Is Fractured When Run Over By Harvester Tire ,2012-08-18 00:00:00,leg,False,,
202369393, Employee Is Struck By Or Jumped From A Machine  Died ,2012-08-17 00:00:00,,True,,
202493615, Employee Contacts Spinning Blades And Amputates Fingertip ,2012-08-14 00:00:00,finger,False,,
200981256, Employee Falls Off Trailer While Openning Hatch Dies ,,,True,,
201496932, Employee Falls Through The Roof And Fractures His Spine ,2012-10-05 00:00:00,,False,,
200535037, Employee Is Killed With Head  Neck  Arm Outside Hatch ,2012-05-17 00:00:00,"arm, head",True,,
170784078, Employee Faints And Strikes Head ,2011-12-12 00:00:00,head,False,,
200534501, Employee Is Killed In Fall From Wind Tower ,2011-08-22 00:00:00,leg,True,,
200812824, Employee Is Killed When Engulfed In Grain ,2009-03-30 00:00:00,,True,,
201022092, Employee Is Injured In Fall Through Hatch Opening ,2009-03-10 00:00:00,knee,False,,
202455226, Employee Fractures Back In Fall From Ladder ,2008-11-17 00:00:00,,False,,
200012748, Employee Falls Into Trailer And Is Killed ,,head,True,,
202549531, Employee Is Injured In Fall Into Waste Water Basin ,2008-09-04 00:00:00,leg,False,,
202528774, Employee Fractures Arm In Fall From Ladder ,2008-08-06 00:00:00,"arm, head",False,,
200713378, Employee Is Killed In Fall Through Roof Hatch ,2008-05-02 00:00:00,head,True,,
202448189, Employee Fractures Leg In Fall Through Roof Hatch ,2008-04-11 00:00:00,leg,False,,
202539334, Employee Is Injured In Fall Through Hatch Opening ,2008-03-03 00:00:00,elbow,False,,
201510575, Employee Falls From Truck Hatch  Suffers Fractures ,2008-02-27 00:00:00,"cheek, face",False,,
200220267, Employee Is Killed From Fall On Ship ,2008-01-15 00:00:00,head,True,,
201622578, Employee Is Struck By The Mast Of A Yarder ,2008-09-03 00:00:00,,False,,
201057759, Employee Struck Pallet Jack While Riding A Pit ,,,False,,
201620671, Employee Sustained Abrasions When Struck By Haulback Line ,2001-03-16 00:00:00,face,False,,
201620721, Employee Injured When Struck By Rigging ,,,False,,
170764146, Employee Injured When Struck By Log ,,head,False,,
170762793, Two Employees Injured In Crane Manbasket Accident ,1996-06-04 00:00:00,,False,,
171017387, Employee Killed When Struck By Flying Logging Chain ,1996-03-26 00:00:00,head,True,,
712299, Employee Injured When Struck By Log ,1995-12-07 00:00:00,,False,,
170132690, One Employee Killed  One Injured By Logging Rigging ,,,True,,
170001325, Employee Struck By Falling Snag ,,"mouth, head",False,,
170128623, Employee Injured When Struck By Skyline ,1992-07-01 00:00:00,"chin, face",False,,
14206866, Employee Pinned Between Logging Wire And Takeup Drum ,,,False,,
14204267, Struck By Moving Haulback Line ,,head,False,,
200533255, Employee Dies From Chemical Burns When Cleaning Spill ,2010-01-14 00:00:00,"arm, face",True,,
202586418, Worker Suffers Heat Exhaustion ,2009-08-22 00:00:00,,False,,
202454757, Hazmat Inspector Sustains Chemical Exposure ,2008-04-11 00:00:00,,False,,
200823797, Employee Is Injured In Flammable Liquid Explosion ,2017-10-09 00:00:00,"arm, chest",False,,
201183324, Employee Sustains Inhalation Injury After Chemical Spill ,2006-11-07 00:00:00,,False,,
200624013, Heavy Weight Rolls On Top Of Worker Killing Him ,2006-11-02 00:00:00,,True,,
200211951, Two Employees Die From Toxic Gas Exposure ,2006-03-04 00:00:00,,False,,
200924074, Employee Is Killed When Struck By Tanker Hatch ,2005-03-16 00:00:00,head,True,,
200621852, Employee Killed In Chemical Fire ,,,True,,
300777539, Employee Amputates Tip Of Index Finger ,2001-07-01 00:00:00,finger,False,,
125965145, Employee Injured When Stuck By Used Needle ,2001-06-11 00:00:00,forearm,False,,
170361505, Employees Contaminated From Unknown Substance ,2000-12-08 00:00:00,chest,False,,
202074431, Two Employees Injured In Hazardous Waste Fire ,,,False,,
201091428, Employee Suffered Heat Exhaustion From High Temperatures ,1998-03-24 00:00:00,,False,,
170846984, Two Employees Burned In Acid Explosion ,1997-01-14 00:00:00,"arm, face",False,,
201120110, Employee Suffers Chemical Burns ,1996-03-21 00:00:00,,False,,
170727663, Employee Injured Cleaning Hazardous Waste ,,face,False,,
170706196, Employee Is Overcome By Unexpected Chemical Fumes ,,,False,,
202718748, Employee Falls Through Opening  Sustains Fractures ,2013-11-04 00:00:00,"leg, hip, head",False,,
200362184, Worker Falls  Hits Head And Later Dies ,2013-12-19 00:00:00,head,True,,
202471710, Employee Is Hospitalized With Hyperventilation Syndrome ,2012-06-07 00:00:00,,False,,
201496064, Field Laborer Sustains Heat Exhaustion ,2011-08-13 00:00:00,leg,False,,
202542544, Employee Is Hospitalized For Viral Prodromal Illness ,2010-11-22 00:00:00,,False,,
200556058, Drill Rig Worker Is Killed When Hit By Air Hoist Equipment ,2010-04-12 00:00:00,head,True,,
202507521, Spray Paint Vapors Hospitalizes An Exposed Worker ,2017-01-04 00:00:00,,False,,
202599718, Employee Is Injured When Struck By Roll Up Door ,2009-10-01 00:00:00,,False,,
202586467, Worker Suffers Ill Effects From Herbicide Overexposure ,2009-08-21 00:00:00,,False,,
202483673, Employee Is Struck By Headache Ball  Falls And Later Dies ,2008-09-20 00:00:00,face,True,,
202448064, Employee'S Arm Fractured By Falling Headache Ball ,1972-10-08 00:00:00,"forearm, arm",False,,
200530731, Three Employees Are Killed In Fall At Tower Site ,2006-05-31 00:00:00,,True,,
170842553, Employee Injured When Struck By Headache Ball ,2002-01-10 00:00:00,,False,,
201750601, Employee Killed When Hit By Headache Ball Falling From Crane ,,,True,,
201402690, Employee Injured In Fall ,,,False,,
201061306, Employee Injured In Fall Off Structural Beam ,,leg,False,,
170739478, Employee Injured When Struck By Falling Headache Ball ,1995-12-06 00:00:00,"arm, head",False,,
14479869, Employee Killed When Struck By Wrecking Ball ,,,True,,
170737779, Employee Hospitalized When Struck By Headache Ball ,1994-06-13 00:00:00,"knee, hip",False,,
170606750, Employee'S Leg Fractured By Falling Crane Ball ,,leg,False,,
14532923, Six Employees Injured In Fall With Manlift On Crane ,,,True,,
800334, Employee Injured When Struck By Dropping Headache Ball ,,arm,False,,
200330058, Employee Killed In Fall From Grain Elevator Headhouse ,,,True,,
14349393, Employee'S Head Caught Between Belt And Pulley Guard ,1984-09-29 00:00:00,head,False,,
14506984, Employee Killed In Fall Through Manhole ,,,True,,
202654471, Employee Suffers Compound Fracture In Accident ,2013-05-30 00:00:00,leg,False,,
202657847, Employee Punctures Leg With Nail Gun ,2013-05-30 00:00:00,leg,False,,
202674784, Employee Fractures Spine Falling From Ladder ,2013-05-18 00:00:00,,False,,
202713871, Employee Dies After Crushed Between A Forklift And Truck ,,,True,,
202588406, Employee Fingers Amputated In Cutting Machine ,2013-05-17 00:00:00,finger,False,,
202479358, Employee'S Hand Crushed By Falling Punch Press ,2013-05-17 00:00:00,finger,False,,
